순위,이름,경기,타율,타석,타수,안타,2루타,3루타,홈런,타점,득점,사사구,삼진,출루율,장타율,도루
710,박민형(제물포고),16,0.333,18,15,5,0,0,0,6,2,2,1,0.389,0.333,0
710,도용준(장안고),17,0.333,4,3,1,0,0,0,0,1,1,0,0.5,0.333,0
710,한규영(인천고),20,0.333,3,3,1,0,0,0,0,0,0,1,0.333,0.333,0
710,윤산흠(영선고),16,0.333,3,3,1,0,0,0,0,0,0,1,0.333,0.333,0
710,김대유(인창고),14,0.333,7,6,2,0,0,0,0,1,1,0,0.429,0.333,0
710,정현수(부산고),15,0.333,4,3,1,0,0,0,0,2,0,0,0.333,0.333,0
710,이현우(동성고),29,0.333,4,3,1,0,0,0,0,0,1,1,0.5,0.333,0
710,류현우(대구고),14,0.333,8,6,2,0,0,0,3,0,2,0,0.5,0.333,0
710,신우영(선린인고),18,0.333,3,3,1,0,0,0,0,0,0,1,0.333,0.333,0
710,조율(포항제철고),21,0.333,9,9,3,0,0,0,0,2,0,2,0.333,0.333,0
710,장대한(효천고),17,0.333,3,3,1,0,0,0,1,0,0,1,0.333,0.333,0
738,정현민(율곡고),25,0.326,51,43,14,5,1,0,8,6,6,7,0.408,0.488,1
739,안인산(야탑고),23,0.323,40,31,10,3,1,1,11,6,8,7,0.45,0.581,1
739,최인호(포항제철고),21,0.323,41,31,10,0,0,0,7,5,7,6,0.425,0.323,0
741,전해창(서울디자인고),17,0.321,30,28,9,4,0,0,5,2,1,3,0.345,0.464,0
742,장광석(동산고),24,0.308,43,39,12,0,3,0,13,3,4,7,0.372,0.462,0
742,민석진(도개고),14,0.308,17,13,4,0,0,0,0,5,4,2,0.471,0.308,0
742,맹주호(덕수고),30,0.308,13,13,4,0,0,0,2,0,0,3,0.308,0.308,0
745,김동은(동성고),29,0.304,26,23,7,1,1,0,1,4,3,5,0.385,0.435,0
746,박근태(제주고),17,0.3,23,20,6,2,1,0,6,4,3,6,0.391,0.5,1
746,강태경(마산용마고),28,0.3,13,10,3,0,0,0,0,0,3,3,0.462,0.3,0
746,김광유(송탄제일고),18,0.3,24,20,6,0,0,0,2,3,2,3,0.364,0.3,3
746,백승우(도개고),14,0.3,11,10,3,0,0,0,0,1,1,1,0.364,0.3,0
746,김상묵(영선고),16,0.3,26,20,6,0,0,0,6,3,4,5,0.4,0.3,1
751,송재선(신일고),22,0.297,48,37,11,0,0,0,4,9,4,10,0.366,0.297,8
752,김남운(울산공고),13,0.296,29,27,8,2,0,0,3,1,1,7,0.321,0.37,0
753,윤현승(군산상고),24,0.294,20,17,5,1,0,0,2,1,3,4,0.4,0.353,0
754,최윤호(동산고),24,0.286,9,7,2,0,1,0,4,3,0,0,0.222,0.571,2
754,이민효(안산공고),23,0.286,9,7,2,0,1,0,0,1,2,1,0.444,0.571,0
754,한규상(소래고),18,0.286,8,7,2,1,0,0,0,1,1,3,0.375,0.429,0
754,조도현(경북고),27,0.286,47,42,12,2,0,0,4,6,2,11,0.311,0.333,0
754,한상원(청담고),15,0.286,8,7,2,0,0,0,1,0,1,4,0.375,0.286,0
754,공기태(글로벌선진학교),14,0.286,10,7,2,0,0,0,0,2,2,2,0.444,0.286,0
754,임상민(동산고),24,0.286,16,14,4,0,0,0,3,1,2,1,0.375,0.286,0
754,최유성(김해고),13,0.286,7,7,2,0,0,0,0,1,0,1,0.286,0.286,0
762,신명헌(신일고),22,0.281,38,32,9,0,1,0,3,1,4,8,0.351,0.344,1
763,양찬휘(부산정보고),15,0.28,32,25,7,3,0,0,3,2,4,9,0.355,0.4,4
763,이승관(야탑고),23,0.28,54,50,14,2,0,1,6,8,3,7,0.321,0.38,1
765,이우진(세광고),20,0.278,41,36,10,0,2,0,8,10,5,6,0.366,0.389,1
765,이정민(제주고),17,0.278,18,18,5,2,0,0,0,1,0,6,0.278,0.389,0
765,김종현(설악고),19,0.278,21,18,5,2,0,0,1,2,1,3,0.316,0.389,2
768,최원영(경남고),30,0.273,32,22,6,2,1,0,7,7,9,3,0.484,0.455,0
768,오현수(세광고),20,0.273,14,11,3,1,0,0,0,1,1,0,0.333,0.364,1
768,윤민상(인창고),14,0.273,12,11,3,1,0,0,2,1,1,3,0.333,0.364,0
768,조우진(부산고),15,0.273,15,11,3,1,0,0,3,1,4,1,0.467,0.364,0
768,박지원(진영고),16,0.273,11,11,3,0,0,0,3,0,0,3,0.273,0.273,1
768,김학준(중앙고),16,0.273,12,11,3,0,0,0,3,0,1,2,0.333,0.273,0
768,함도원(청원고),17,0.273,14,11,3,0,0,0,0,1,3,2,0.429,0.273,0
768,우경수(동산고),24,0.273,38,33,9,0,0,0,3,6,0,9,0.265,0.273,1
768,권도한(설악고),19,0.273,43,33,9,0,0,0,0,5,7,9,0.4,0.273,1
777,권혁진(도개고),14,0.267,15,11,3,1,1,0,2,4,3,1,0.45,0.467,2
777,이태균(성남고),18,0.267,22,15,4,1,0,0,2,1,5,6,0.45,0.333,2
777,최륜기(인천고),20,0.267,18,15,4,0,0,0,1,2,2,3,0.353,0.267,0
777,신주환(선린인고),18,0.267,16,15,4,0,0,0,2,0,0,3,0.267,0.267,0
781,조한민(대전고),23,0.263,26,19,5,1,0,0,2,4,5,3,0.417,0.316,1
781,손성찬(원주고),14,0.263,21,19,5,0,0,0,3,0,1,6,0.3,0.263,0
783,김신회(제물포고),16,0.261,30,23,6,1,2,0,3,3,5,4,0.393,0.478,2
783,한재환(개성고),16,0.261,29,23,6,3,0,0,4,5,5,8,0.393,0.391,1
783,유관후(성남고),18,0.261,36,23,6,0,0,0,1,2,8,7,0.452,0.261,1
786,김혜성(배명고),23,0.259,28,27,7,3,0,0,2,0,1,11,0.286,0.37,1
786,이찬호(장충고),19,0.259,32,27,7,0,0,0,2,5,3,3,0.333,0.259,3
788,박민승(영문고),13,0.25,5,4,1,0,1,0,0,1,1,0,0.4,0.75,0
788,김태희(군산상고),24,0.25,4,4,1,0,1,0,1,1,0,3,0.25,0.75,0
788,김동진(원주고),14,0.25,4,4,1,1,0,0,0,0,0,1,0.25,0.5,0
788,최준호(영문고),13,0.25,4,4,1,1,0,0,1,0,0,0,0.25,0.5,0
788,박성준(휘문고),17,0.25,8,8,2,0,1,0,0,1,0,3,0.25,0.5,0
788,채준형(북일고),16,0.25,4,4,1,1,0,0,0,0,0,2,0.25,0.5,0
788,이현규(대전고),23,0.25,4,4,1,1,0,0,0,0,0,3,0.25,0.5,0
788,김성균(신일고),22,0.25,15,12,3,0,0,1,2,3,3,4,0.4,0.5,0
788,손해은(야탑고),23,0.25,10,8,2,2,0,0,1,1,2,2,0.4,0.5,0
788,최미르(영선고),16,0.25,20,16,4,1,1,0,5,0,2,6,0.3,0.438,0
788,이동훈(상원고),18,0.25,11,8,2,1,0,0,2,1,2,2,0.4,0.375,0
788,김태민(청주고),14,0.25,13,12,3,1,0,0,0,0,1,3,0.308,0.333,0
788,고대한(청주고),14,0.25,12,12,3,1,0,0,1,1,0,1,0.25,0.333,0
788,홍종표(신일고),22,0.25,4,4,1,0,0,0,0,1,0,0,0.25,0.25,0
788,현지공(신일고),22,0.25,16,12,3,0,0,0,1,2,3,1,0.4,0.25,1
788,최재웅(백송고),17,0.25,5,4,1,0,0,0,0,0,1,2,0.4,0.25,0
788,우승우(경북고),27,0.25,9,8,2,0,0,0,2,1,1,1,0.333,0.25,0
788,김민철(마산용마고),28,0.25,39,24,6,0,0,0,1,12,11,3,0.486,0.25,0
788,조성민(청주고),14,0.25,4,4,1,0,0,0,0,1,0,1,0.25,0.25,0
788,조건휘(전주고),16,0.25,10,8,2,0,0,0,0,2,2,1,0.4,0.25,0
788,김성진(원주고),14,0.25,4,4,1,0,0,0,0,0,0,3,0.25,0.25,0
788,정혁조(경동고),18,0.25,8,8,2,0,0,0,1,0,0,4,0.25,0.25,0
788,박찬희(청원고),17,0.25,12,8,2,0,0,0,0,0,4,2,0.5,0.25,0
788,최해찬(성남고),18,0.25,4,4,1,0,0,0,0,1,0,0,0.25,0.25,0
788,조민석(부천고),17,0.25,19,16,4,0,0,0,2,2,2,4,0.333,0.25,0
788,오명진(세광고),20,0.25,9,8,2,0,0,0,2,2,1,1,0.333,0.25,0
788,이윤재(도개고),14,0.25,13,12,3,0,0,0,1,1,1,5,0.308,0.25,0
788,박재홍(신흥고),16,0.25,4,4,1,0,0,0,0,0,0,1,0.25,0.25,0
788,최지강(동성고),29,0.25,13,12,3,0,0,0,0,1,1,2,0.308,0.25,0
788,이찬규(공주고),15,0.25,20,12,3,0,0,0,0,4,4,2,0.438,0.25,0
788,권혁진(마산고),15,0.25,6,4,1,0,0,0,1,3,2,0,0.5,0.25,0
788,이동빈(부경고),15,0.25,27,24,6,0,0,0,4,2,2,2,0.296,0.25,0
788,임준섭(효천고),17,0.25,4,4,1,0,0,0,0,0,0,2,0.25,0.25,0
788,이지훈(도개고),14,0.25,11,8,2,0,0,0,1,2,3,3,0.455,0.25,0
788,최재혁(부경고),15,0.25,11,8,2,0,0,0,0,1,3,5,0.455,0.25,0
788,원성준(경기고),19,0.25,6,4,1,0,0,0,0,1,1,1,0.4,0.25,0
788,조성진(강원고),14,0.25,5,4,1,0,0,0,0,1,1,3,0.4,0.25,0
825,이정재(동산고),24,0.244,55,45,11,3,1,0,3,9,7,9,0.346,0.356,1
826,한석훈(상우고),15,0.242,35,33,8,1,0,0,3,2,2,9,0.286,0.273,1
827,임찬혁(원주고),14,0.241,33,29,7,1,1,0,0,4,4,7,0.333,0.345,0
827,주동욱(야탑고),23,0.241,48,29,7,2,0,0,2,13,16,10,0.511,0.31,17
827,양홍영(덕수고),30,0.241,33,29,7,0,0,0,4,3,2,6,0.29,0.241,2
827,위성호(효천고),17,0.241,34,29,7,0,0,0,4,3,5,10,0.353,0.241,1
831,정상후(배명고),23,0.24,27,25,6,1,0,0,3,4,0,6,0.24,0.28,1
832,강민규(경남고),30,0.238,26,21,5,3,0,1,5,4,5,7,0.385,0.524,0
832,이창훈(부산고),15,0.238,27,21,5,3,1,0,3,2,6,7,0.407,0.476,0
832,최진우(세광고),20,0.238,44,42,10,2,1,0,7,10,1,4,0.256,0.333,4
835,송준혁(서울디자인고),17,0.235,39,34,8,4,0,1,2,4,5,5,0.333,0.441,0
835,김현수(설악고),19,0.235,20,17,4,1,1,0,4,2,3,4,0.35,0.412,0
835,이대희(서울고),31,0.235,21,17,4,0,1,0,3,1,3,5,0.35,0.353,0
835,이윤찬(북일고),16,0.235,26,17,4,1,0,0,2,1,7,4,0.44,0.294,1
835,김록겸(진영고),16,0.235,18,17,4,1,0,0,0,1,1,4,0.278,0.294,0
840,정송렬(서울고),31,0.232,68,56,13,4,0,1,9,10,11,16,0.353,0.357,2
841,안현성(부경고),15,0.231,18,13,3,2,0,0,1,1,5,4,0.444,0.385,1
841,강성진(개성고),16,0.231,32,26,6,3,0,0,4,2,6,9,0.375,0.346,0
841,이건(원주고),14,0.231,31,26,6,0,0,0,3,3,5,6,0.355,0.231,0
841,유민석(경주고),16,0.231,36,26,6,0,0,0,3,6,7,4,0.382,0.231,4
841,손정빈(신흥고),16,0.231,16,13,3,0,0,0,0,3,2,2,0.333,0.231,1
846,정윤수(상원고),18,0.227,24,22,5,2,0,0,1,3,2,6,0.292,0.318,0
846,김건웅(청주고),14,0.227,24,22,5,1,0,0,3,2,1,5,0.25,0.273,0
846,유지웅(덕수고),30,0.227,29,22,5,1,0,0,5,4,5,11,0.37,0.273,0
846,박진규(신일고),22,0.227,51,44,10,1,0,0,5,7,6,10,0.32,0.25,2
846,김두일(청주고),14,0.227,27,22,5,0,0,0,1,1,4,6,0.346,0.227,0
851,백승엽(백송고),17,0.226,38,31,7,1,1,0,3,2,6,10,0.342,0.323,1
852,강윤성(청원고),17,0.222,15,9,2,0,1,0,2,4,5,1,0.5,0.444,0
852,김태양(부산공고),14,0.222,31,27,6,2,0,0,1,4,4,7,0.323,0.296,0
852,강윤구(화순고),17,0.222,31,27,6,0,1,0,1,2,3,4,0.3,0.296,2
852,배호성(송탄제일고),18,0.222,20,18,4,1,0,0,1,0,2,9,0.3,0.278,1
852,김찬영(물금고),13,0.222,10,9,2,0,0,0,2,0,1,1,0.3,0.222,1
857,양태영(영선고),16,0.219,37,32,7,0,0,0,1,3,4,7,0.306,0.219,3
858,조문규(부산정보고),15,0.217,29,23,5,1,1,0,4,3,5,8,0.357,0.348,0
859,이대한(유신고),21,0.216,47,37,8,0,1,0,6,9,6,13,0.318,0.27,2
860,장세빈(도개고),14,0.214,16,14,3,0,0,1,7,1,2,4,0.313,0.429,1
860,박일헌(성남고),18,0.214,17,14,3,1,0,0,2,0,2,6,0.294,0.286,0
860,홍성진(마산용마고),28,0.214,56,42,9,2,0,0,8,6,8,8,0.321,0.262,0
860,정규하(백송고),17,0.214,17,14,3,0,0,0,0,5,1,3,0.267,0.214,0
860,이동규(상우고),15,0.214,18,14,3,0,0,0,0,0,4,6,0.389,0.214,0
865,임영준(덕수고),30,0.211,47,38,8,1,1,0,4,7,8,6,0.348,0.289,0
865,장민규(부산공고),14,0.211,21,19,4,1,0,0,3,2,2,7,0.286,0.263,1
865,김지훈(부경고),15,0.211,20,16,3,0,0,0,0,0,4,2,0.375,0.211,2
868,오수빈(청담고),15,0.206,35,34,7,1,0,2,10,5,1,10,0.229,0.412,1
868,박연준(소래고),18,0.206,39,34,7,1,0,0,2,1,5,11,0.308,0.235,1
870,김장호(인창고),14,0.2,13,10,2,0,1,0,1,2,3,5,0.385,0.4,0
870,안준범(마산용마고),28,0.2,6,5,1,1,0,0,0,1,1,1,0.333,0.4,0
870,정영훈(부산정보고),15,0.2,12,10,2,1,0,0,4,0,1,5,0.25,0.3,1
870,권순찬(백송고),17,0.2,13,10,2,1,0,0,1,0,3,2,0.385,0.3,0
870,신재용(배명고),23,0.2,10,10,2,1,0,0,0,2,0,4,0.2,0.3,0
870,김현민(원주고),14,0.2,30,30,6,2,0,0,1,1,0,6,0.2,0.267,0
870,김재인(강원고),14,0.2,33,30,6,0,1,0,3,2,3,5,0.273,0.267,1
870,이현준(소래고),18,0.2,34,25,5,1,0,0,1,5,9,2,0.412,0.24,3
870,유장혁(광주제일고),20,0.2,36,30,6,1,0,0,0,4,6,8,0.333,0.233,4
870,김휘집(신일고),22,0.2,37,30,6,1,0,0,4,5,6,8,0.333,0.233,2
870,유재영(동산고),24,0.2,6,5,1,0,0,0,0,0,1,0,0.333,0.2,0
870,안효빈(배재고),18,0.2,14,10,2,0,0,0,0,2,3,2,0.385,0.2,0
870,손승현(세광고),20,0.2,7,5,1,0,0,0,0,2,1,1,0.333,0.2,0
870,서재균(부산고),15,0.2,21,15,3,0,0,0,0,2,3,2,0.333,0.2,0
870,장용준(청담고),15,0.2,5,5,1,0,0,0,0,0,0,2,0.2,0.2,0
870,박시원(광주제일고),20,0.2,11,10,2,0,0,0,1,2,1,4,0.273,0.2,1
870,이승찬(진영고),16,0.2,6,5,1,0,0,0,0,0,1,3,0.333,0.2,0
870,전형근(휘문고),17,0.2,6,5,1,0,0,0,0,2,1,2,0.333,0.2,0
870,박바로(대전제일고),15,0.2,5,5,1,0,0,0,1,0,0,2,0.2,0.2,0
870,이장민(청주고),14,0.2,10,5,1,0,0,0,2,1,3,0,0.5,0.2,0
870,전호균(강원고),14,0.2,12,10,2,0,0,0,1,2,2,5,0.333,0.2,0
870,이정우(대구고),14,0.2,8,5,1,0,0,0,0,0,3,2,0.5,0.2,0
870,김재우(동성고),29,0.2,6,5,1,0,0,0,0,0,1,1,0.333,0.2,0
870,서민규(휘문고),17,0.2,5,5,1,0,0,0,0,1,0,2,0.2,0.2,0
870,전진대(인창고),14,0.2,10,10,2,0,0,0,0,1,0,3,0.2,0.2,0
870,이경민(송탄제일고),18,0.2,11,10,2,0,0,0,0,0,1,7,0.273,0.2,0
870,진승윤(도개고),14,0.2,33,30,6,0,0,0,2,2,2,9,0.25,0.2,0
870,고승완(동성고),29,0.2,6,5,1,0,0,0,0,7,0,0,0.2,0.2,4
870,임정우(강원고),14,0.2,8,5,1,0,0,0,1,0,2,1,0.375,0.2,1
899,황규성(동산고),24,0.194,44,36,7,1,0,0,7,3,6,8,0.302,0.222,4
900,김용표(청담고),15,0.192,26,26,5,1,0,0,1,1,0,10,0.192,0.231,0
900,기장주(원주고),14,0.192,29,26,5,0,0,0,1,3,2,3,0.25,0.192,1
900,윤성주(마산용마고),28,0.192,33,26,5,0,0,0,4,3,6,6,0.344,0.192,0
903,김록겸(영문고),13,0.19,4,4,0,0,0,0,1,0,0,1,0.227,0.238,0
904,이지환(성남고),18,0.188,19,16,3,0,1,0,2,3,2,3,0.278,0.313,2
905,오세현(소래고),18,0.182,26,22,4,2,1,0,0,2,4,9,0.308,0.364,0
905,이주혁(제물포고),16,0.182,37,22,4,0,1,0,3,4,11,8,0.441,0.273,3
905,김태성(상우고),15,0.182,29,22,4,0,0,0,1,4,7,8,0.379,0.182,2
905,강민성(원주고),14,0.182,13,11,2,0,0,0,0,0,1,3,0.25,0.182,0
909,김민수(효천고),17,0.179,39,28,5,0,0,0,1,3,10,9,0.395,0.179,2
910,김혁찬(인천고),20,0.176,40,34,6,1,0,0,3,4,6,17,0.3,0.206,3
911,유상빈(인천고),20,0.174,29,23,4,1,1,0,2,2,3,6,0.259,0.304,3
911,양보관(소래고),18,0.174,31,23,4,0,0,0,1,5,8,8,0.387,0.174,4
911,임상우(세광고),20,0.174,24,23,4,0,0,0,1,3,1,6,0.208,0.174,2
914,한태일(도개고),14,0.167,20,18,3,1,1,0,4,2,2,7,0.25,0.333,0
914,송시헌(대구고),14,0.167,10,6,1,1,0,0,0,1,3,2,0.444,0.333,0
914,김보성(청담고),15,0.167,13,12,2,1,0,0,0,1,0,3,0.167,0.25,0
914,길지석(야탑고),23,0.167,19,12,2,1,0,0,2,1,7,4,0.474,0.25,0
914,장민성(설악고),19,0.167,21,18,3,1,0,0,2,1,1,6,0.211,0.222,0
914,강민균(덕수고),30,0.167,23,18,3,1,0,0,1,2,2,3,0.25,0.222,1
914,정성균(중앙고),16,0.167,25,24,4,1,0,0,2,2,1,8,0.2,0.208,1
914,이진석(성남고),18,0.167,41,36,6,1,0,0,2,1,3,13,0.231,0.194,1
914,박준석(마산고),15,0.167,6,6,1,0,0,0,0,1,0,2,0.167,0.167,1
914,정민서(진영고),16,0.167,7,6,1,0,0,0,0,1,1,5,0.286,0.167,1
914,오동현(야탑고),23,0.167,17,12,2,0,0,0,3,1,5,2,0.412,0.167,1
914,장진훈(장충고),19,0.167,8,6,1,0,0,0,1,0,1,0,0.286,0.167,0
914,김동민(배명고),23,0.167,7,6,1,0,0,0,1,0,1,1,0.286,0.167,0
914,강대혁(군산상고),24,0.167,21,18,3,0,0,0,2,2,3,3,0.286,0.167,0
914,채은강(인창고),14,0.167,29,24,4,0,0,0,3,4,3,10,0.259,0.167,1
914,전수혁(진영고),16,0.167,12,12,2,0,0,0,0,1,0,4,0.167,0.167,0
914,이승민(부산고),15,0.167,7,6,1,0,0,0,0,0,1,2,0.286,0.167,0
914,이승엽(상우고),15,0.167,16,12,2,0,0,0,0,2,3,3,0.333,0.167,0
914,박정현(유신고),21,0.167,8,6,1,0,0,0,0,1,2,1,0.375,0.167,0
914,강성훈(송탄제일고),18,0.167,15,12,2,0,0,0,2,1,2,4,0.286,0.167,1
914,김승호(송탄제일고),18,0.167,21,18,3,0,0,0,2,6,2,2,0.25,0.167,2
914,천승호(부경고),15,0.167,8,6,1,0,0,0,0,0,2,2,0.375,0.167,0
936,박지성(소래고),18,0.16,30,25,4,1,0,0,2,4,5,12,0.3,0.2,2
936,박태준(청원고),17,0.16,30,25,4,0,0,0,0,4,3,6,0.25,0.16,2
938,박민서(야탑고),23,0.158,44,38,6,1,1,0,7,5,6,16,0.273,0.237,0
938,김진희(울산공고),13,0.158,22,19,3,0,0,0,1,1,1,5,0.2,0.158,0
940,김윤식(진흥고),20,0.154,19,13,2,0,1,0,0,2,6,2,0.421,0.308,0
940,임종찬(북일고),16,0.154,34,26,4,1,1,0,4,4,4,4,0.267,0.269,0
940,서예원(진영고),16,0.154,19,13,2,0,0,0,0,1,4,7,0.353,0.154,2
943,김시원(덕수고),30,0.152,39,33,5,3,0,0,6,4,3,9,0.216,0.242,0
944,김대원(충암고),25,0.15,48,40,6,0,0,0,5,4,7,12,0.271,0.15,1
945,김주영(서울고),31,0.147,46,34,5,1,0,0,4,7,10,10,0.333,0.176,0
946,최명경(효천고),17,0.143,25,21,3,0,2,0,0,3,3,5,0.25,0.333,0
946,김현창(동성고),29,0.143,8,7,1,1,0,0,1,0,1,1,0.25,0.286,0
946,조용훈(화순고),17,0.143,7,7,1,1,0,0,2,1,0,2,0.143,0.286,0
946,정용현(청담고),15,0.143,7,7,1,0,0,0,0,1,0,0,0.143,0.143,0
946,허찬민(충암고),25,0.143,7,7,1,0,0,0,0,0,0,1,0.143,0.143,0
946,백재혁(인천고),20,0.143,24,14,2,0,0,0,3,5,5,4,0.35,0.143,3
946,정선우(강릉고),17,0.143,8,7,1,0,0,0,0,0,1,2,0.25,0.143,0
946,김동인(소래고),18,0.143,11,7,1,0,0,0,0,2,4,1,0.455,0.143,0
946,이후석(장충고),19,0.143,13,7,1,0,0,0,3,6,5,1,0.5,0.143,3
946,김재훈(원주고),14,0.143,7,7,1,0,0,0,0,0,0,4,0.143,0.143,0
946,하영진(원주고),14,0.143,31,28,4,0,0,0,2,1,2,13,0.2,0.143,1
957,홍상범(마산고),15,0.136,25,22,3,0,2,0,2,3,2,11,0.208,0.318,1
957,김성진(야탑고),23,0.136,27,22,3,1,0,0,2,4,5,9,0.296,0.182,0
957,박선우(인창고),14,0.136,27,22,3,0,0,0,1,2,5,6,0.296,0.136,1
960,이세환(물금고),13,0.133,18,15,2,1,0,0,1,1,2,6,0.235,0.2,0
960,양경규(부천고),17,0.133,17,15,2,0,0,0,2,1,2,4,0.235,0.133,1
960,이원석(소래고),18,0.133,16,15,2,0,0,0,1,0,1,4,0.188,0.133,0
963,김기홍(부산정보고),15,0.13,26,23,3,1,0,0,3,4,2,2,0.2,0.174,3
963,박윤수(성지고),16,0.13,26,23,3,0,0,0,0,0,3,5,0.231,0.13,1
965,조찬희(도개고),14,0.125,22,16,2,0,0,0,2,1,4,3,0.286,0.125,0
965,주한성(야탑고),23,0.125,25,24,3,0,0,0,0,1,1,8,0.16,0.125,0
965,김태형(효천고),17,0.125,31,24,3,0,0,0,0,3,7,9,0.323,0.125,1
965,변상민(충훈고),14,0.125,8,8,1,0,0,0,0,0,0,2,0.125,0.125,1
965,윤관우(중앙고),16,0.125,10,8,1,0,0,0,0,3,2,4,0.3,0.125,0
965,옥준우(대구고),14,0.125,23,16,2,0,0,0,1,7,6,6,0.364,0.125,1
965,최지원(인천고),20,0.125,12,8,1,0,0,0,2,1,2,2,0.273,0.125,1
965,이승준(청담고),15,0.125,35,32,4,0,0,0,1,1,3,17,0.2,0.125,0
973,강도현(설악고),19,0.121,42,33,4,0,0,0,3,4,5,12,0.237,0.121,1
974,최승민(물금고),13,0.118,23,17,2,1,0,0,3,1,4,8,0.273,0.176,1
974,강기태(진영고),16,0.118,28,17,2,0,0,0,0,2,10,9,0.444,0.118,2
974,홍락현(배명고),23,0.118,20,17,2,0,0,0,0,0,3,5,0.25,0.118,0
977,조인호(설악고),19,0.115,32,26,3,0,0,1,7,1,6,12,0.281,0.231,0
978,송종호(전주고),16,0.111,12,9,1,0,1,0,1,1,2,3,0.273,0.333,0
978,송하영(진영고),16,0.111,15,9,1,1,0,0,1,1,4,4,0.385,0.222,0
978,허관회(경기고),19,0.111,9,9,1,0,0,0,2,0,0,2,0.111,0.111,0
978,최기혁(대전고),23,0.111,14,9,1,0,0,0,1,2,4,3,0.385,0.111,0
978,강윤구(세광고),20,0.111,12,9,1,0,0,0,1,1,3,2,0.333,0.111,1
978,노지우(덕수고),30,0.111,10,9,1,0,0,0,2,1,1,1,0.2,0.111,0
978,유수현(휘문고),17,0.111,12,9,1,0,0,0,0,2,2,2,0.273,0.111,0
978,김도훈(인창고),14,0.111,9,9,1,0,0,0,0,0,0,3,0.111,0.111,0
978,정석현(부경고),15,0.111,12,9,1,0,0,0,0,1,1,0,0.2,0.111,0
978,강희철(백송고),17,0.111,9,9,1,0,0,0,0,1,0,5,0.111,0.111,0
988,이우영(휘문고),17,0.107,33,28,3,0,0,0,2,2,3,10,0.194,0.107,0
989,김동현(도개고),14,0.105,19,19,2,2,0,0,1,1,0,3,0.105,0.211,0
990,우진혁(대전제일고),15,0.103,34,29,3,0,0,0,2,1,3,2,0.188,0.103,1
991,조민성(대구고),14,0.1,10,10,1,1,0,0,0,2,0,2,0.1,0.2,0
991,연성모(글로벌선진학교),14,0.1,12,10,1,0,0,0,0,0,2,4,0.25,0.1,0
991,심재현(인상고),17,0.1,12,10,1,0,0,0,0,0,0,4,0.1,0.1,0
991,이시찬(도개고),14,0.1,12,10,1,0,0,0,0,0,2,4,0.25,0.1,1
991,박진우(성지고),16,0.1,12,10,1,0,0,0,1,2,2,2,0.25,0.1,0
991,박인효(청원고),17,0.1,13,10,1,0,0,0,1,0,3,4,0.308,0.1,0
991,김재원(영선고),16,0.1,12,10,1,0,0,0,0,1,2,5,0.25,0.1,0
998,권희준(인창고),14,0.091,12,11,1,1,0,0,2,0,0,3,0.083,0.182,1
999,장문규(청주고),14,0.087,24,23,2,2,0,0,2,2,1,10,0.125,0.174,0
1000,정우빈(제주고),17,0.083,30,24,2,1,0,0,1,0,5,5,0.241,0.125,0
1000,예상민(휘문고),17,0.083,16,12,1,0,0,0,1,1,4,5,0.313,0.083,0
1002,박원(강원고),14,0.077,15,13,1,0,0,0,0,0,1,3,0.143,0.077,1
1002,이하늘(영문고),13,0.077,16,13,1,0,0,0,0,1,2,8,0.2,0.077,0
1004,조용진(백송고),17,0.074,29,27,2,0,0,0,1,0,1,12,0.107,0.074,0
1005,곽용환(동산고),24,0.071,20,14,1,0,0,0,0,2,5,2,0.316,0.071,0
1005,정성용(신흥고),16,0.071,15,14,1,0,0,0,0,1,1,6,0.133,0.071,0
1005,엄성준(도개고),14,0.071,18,14,1,0,0,0,2,1,4,4,0.278,0.071,1
1008,남궁빈(인상고),17,0.067,17,15,1,0,0,0,0,0,2,5,0.176,0.067,0
1008,이강준(설악고),19,0.067,16,15,1,0,0,0,0,2,0,8,0.067,0.067,0
1010,권찬진(진영고),16,0.063,20,16,1,0,1,0,1,1,2,6,0.167,0.188,0
1010,공보현(부천고),17,0.063,21,16,1,0,0,0,1,2,3,6,0.211,0.063,2
1010,김승현(중앙고),16,0.063,37,32,2,0,0,0,0,3,4,16,0.167,0.063,0
1010,최인학(강원고),14,0.063,17,16,1,0,0,0,0,0,1,7,0.118,0.063,2
1014,전주원(글로벌선진학교),14,0.059,17,17,1,0,0,0,0,2,0,9,0.059,0.059,0
1015,문필기(영선고),16,0.056,24,18,1,0,0,0,1,1,6,5,0.292,0.056,0
1016,황동건(설악고),19,0.048,24,21,1,0,0,0,0,1,3,11,0.167,0.048,0
1016,박상걸(대구고),14,0.048,25,21,1,0,0,0,3,0,3,4,0.167,0.048,0
1018,김인범(전주고),16,0.045,26,22,1,0,0,0,1,0,1,5,0.087,0.045,0
1019,이해승(인천고),20,0.042,29,24,1,1,0,0,1,4,4,13,0.179,0.083,0
1019,이종민(청주고),14,0.042,28,24,1,0,0,0,0,1,2,5,0.115,0.042,0
1021,김대환(영문고),13,0.036,29,26,1,0,1,0,1,1,2,7,0.129,0.107,0
1022,이동민(야탑고),23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,정영웅(군산상고),24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,황태현(도개고),14,0,1,1,0,0,0,0,0,0,0,1,0,0,0
